obsid next_obsid time timestop date datestop gui_ms manvr_angle one_shot roll_err point_err
51771 51770 552701448.124 552702657.6242791 2015:189:00:09:39.940 2015:189:00:29:49.440 ENAB 61.40569167494847 20.20383644104004 2.864427831236031 0.6547878033268253
51770 51769 552704248.424 552710507.0747209 2015:189:00:56:20.240 2015:189:02:40:38.891 ENAB 61.400237751451705 27.17734718322754 1.470247576800405 0.593229546470929
51769 51768 552712104.025 552715743.8000156 2015:189:03:07:15.841 2015:189:04:07:55.616 ENAB 44.3137324155095 8.433117866516113 2.7868168052437867 0.5335490561522919
51768 17306 552717085.525 552726026.6005942 2015:189:04:30:17.341 2015:189:06:59:18.417 ENAB 80.78940088234074 14.85368824005127 1.4056774625900956 0.4996097474697639
17306 51766 552727852.126 552780325.9786497 2015:189:07:29:43.942 2015:189:22:04:17.795 ENAB 125.46206298253266 18.642162322998047 2.377997454142347 0.46780712354274523
17692 51765 552784013.929 552807955.8802047 2015:189:23:05:45.745 2015:190:05:44:47.696 ENAB 26.934171731671174 5.016305446624756 0.7004430270190447 0.4475131797803554
17307 51764 552811680.73 552863326.3833207 2015:190:06:46:52.546 2015:190:21:07:38.199 ENAB 125.50828774643739 33.48046875 1.0306921643255462 0.4674700464221977
17693 16767 552867002.034 552890456.0848476 2015:190:22:08:53.850 2015:191:04:39:47.901 ENAB 107.22311054611035 16.12192153930664 0.7269495677454263 0.660261729182975
16767 51763 552892647.535 552903601.7105874 2015:191:05:16:19.351 2015:191:08:18:53.527 ENAB 0.0 5.201521396636963 0.623978114919564 0.6173350969139273
51762 51761 552906681.836 552910102.2609532 2015:191:09:10:13.652 2015:191:10:07:14.077 ENAB 124.23005646162885 16.566232681274414 4.121261099816209 0.6727271977878846
51761 51760 552912503.836 552930627.8871083 2015:191:10:47:15.652 2015:191:15:49:19.703 ENAB 86.19517623001603 7.225861072540283 1.1393202547366683 0.7203543451703647
51760 51759 552932524.1370001 552942706.4877882 2015:191:16:20:55.953 2015:191:19:10:38.304 ENAB 86.04935764976366 22.55962371826172 1.256320667968921 0.5217732611984789
51759 51758 552944615.038 552945981.3629725 2015:191:19:42:26.854 2015:191:20:05:13.179 ENAB 125.3777407804574 20.41338348388672 1.007645290337839 0.6413101752253575
51758 17308 552948415.738 552957308.63861 2015:191:20:45:47.554 2015:191:23:14:00.455 ENAB 77.5404402284936 16.20433807373047 2.062430833360352 0.7329856038086905
17308 17701 552959182.339 553005742.966336 2015:191:23:45:14.155 2015:192:12:41:14.782 ENAB 91.86031954480607 29.09847068786621 1.0870841671245153 0.5806910403549531
17701 16692 553007755.041 553047898.1437087 2015:192:13:14:46.857 2015:193:00:23:49.960 ENAB 133.79261722943167 10.513882637023926 1.4231777892063804 0.6764008791181101
16692 17694 553050423.744 553072611.9200997 2015:193:01:05:55.560 2015:193:07:15:43.736 ENAB 127.99354089850858 8.494993209838867 2.0228372039124065 0.5955482357158103
17694 17032 553075064.745 553111649.0472971 2015:193:07:56:36.561 2015:193:18:06:20.863 ENAB 97.93940706325073 23.528440475463867 0.9821578126683564 0.594812953074236
17032 51756 553113723.647 553131455.1234119 2015:193:18:40:55.463 2015:193:23:36:26.939 ENAB 0.0 5.452226638793945 2.6634779237262296 0.6373357200283533
51755 51754 553133940.7490001 553141926.5240014 2015:194:00:17:52.565 2015:194:02:30:58.340 ENAB 106.81615089948481 30.1374454498291 2.729190348305225 0.6788017882658985
51754 51753 553144145.649 553159325.8999808 2015:194:03:07:57.465 2015:194:07:20:57.716 ENAB 56.34126608400763 24.055500030517578 1.4075019422709576 0.6757193832782666
51753 51752 553160849.05 553173147.0007588 2015:194:07:46:20.866 2015:194:11:11:18.817 ENAB 85.7095400863399 35.06354904174805 3.726841352458917 0.6359656118660106
51752 17202 553175088.351 553184307.201387 2015:194:11:43:40.167 2015:194:14:17:19.017 ENAB 56.23882812144741 12.950519561767578 1.5330827249943413 0.702328826918063
17202 17393 553185801.651 553241736.9296199 2015:194:14:42:13.467 2015:195:06:14:28.746 ENAB 115.26721582896704 30.62619400024414 2.3712459297084143 0.8338134092257241
17393 16948 553244058.555 553274203.8064476 2015:195:06:53:10.371 2015:195:15:15:35.622 ENAB 82.71633078693584 15.219515800476074 4.504111598115698 0.7581818576928654
16948 16702 553276054.957 553316235.9838129 2015:195:15:46:26.773 2015:196:02:56:07.800 ENAB 131.01942202714045 11.187726974487305 1.307061356240371 0.5511336587318484
16702 17702 553318731.859 553322912.8341888 2015:196:03:37:43.675 2015:196:04:47:24.650 ENAB 131.01942202714045 14.31669807434082 2.331071530742766 0.5467175140255095
17702 51751 553325402.559 553362942.1614423 2015:196:05:28:54.375 2015:196:15:54:33.977 ENAB 0.0 5.592756271362305 1.149926215126859 0.6380379790763178
51750 51749 553364762.562 553367658.1867077 2015:196:16:24:54.378 2015:196:17:13:10.003 ENAB 147.03315551115202 22.649009704589844 1.366854120399002 0.6664410910380169
51749 51748 553370395.962 553372548.4619831 2015:196:17:58:47.778 2015:196:18:34:40.278 ENAB 91.91738410142791 29.519487380981445 1.4706594567174185 0.7804417900533861
51748 51747 553374553.362 553384702.9126673 2015:196:19:08:05.178 2015:196:21:57:14.729 ENAB 95.04071262879663 33.6573600769043 1.4017903341484834 0.5485373985240191
51747 51746 553386763.163 553387935.7628493 2015:196:22:31:34.979 2015:196:22:51:07.579 ENAB 55.54742080218601 16.654991149902344 1.0056817358075174 0.3617637129921713
51746 51745 553389428.163 553398038.163418 2015:196:23:15:59.979 2015:197:01:39:29.979 ENAB 33.47192043487141 19.39849853515625 1.0606297801701698 0.6843791202637405
51745 51744 553399243.563 553401048.5885875 2015:197:01:59:35.379 2015:197:02:29:40.405 ENAB 90.51336233295316 16.172481536865234 1.6858645597463562 0.7447318367978906
51744 17482 553403007.364 553412404.5642269 2015:197:03:02:19.180 2015:197:05:38:56.380 ENAB 45.883896600327795 4.537522792816162 3.381523650783143 0.7003961606613639
17482 17698 553413765.764 553473702.6426778 2015:197:06:01:37.580 2015:197:22:40:34.459 ENAB 46.536992876245776 23.28294563293457 1.6933501052337268 0.6284701570493959
17698 17699 553475097.668 553517253.8701298 2015:197:23:03:49.484 2015:198:10:46:25.686 ENAB 84.6029386122499 2.9065096378326416 2.5909209492376815 0.7401721289898868
17699 17688 553519127.5699999 553539311.8713716 2015:198:11:17:39.386 2015:198:16:54:03.687 ENAB 113.81901910486711 14.36166000366211 1.340685486439789 0.5621193543362066
17688 17689 553541575.071 553551759.4720725 2015:198:17:31:46.887 2015:198:20:21:31.288 ENAB 19.27640033542375 6.063175201416016 0.8335344387910348 0.7040586462176441
17689 17690 553552694.2720001 553562877.6476985 2015:198:20:37:06.088 2015:198:23:26:49.464 ENAB 0.1285687960468469 1.0764940977096558 0.8758654462248572 0.84558919948962
17690 17687 553563202.5730001 553573792.8733131 2015:198:23:32:14.389 2015:199:02:28:44.689 ENAB 0.15714599329929443 0.9464051127433777 0.9053914635475898 0.6595979077707821
17687 51743 553574120.8729999 553588609.2491473 2015:199:02:34:12.689 2015:199:06:35:41.065 ENAB 0.0 5.501199245452881 0.8457363428752265 0.5993453599274382
51742 51741 553590590.574 553598509.7247047 2015:199:07:08:42.390 2015:199:09:20:41.541 ENAB 102.56696456761773 26.04629898071289 1.4732981700694214 0.7655509041924754
51741 51740 553600647.875 553603806.9250029 2015:199:09:56:19.691 2015:199:10:48:58.741 ENAB 53.79869378843799 20.715869903564453 1.9791378770512376 0.41288382272222196
51740 51739 553605297.275 553616222.750702 2015:199:11:13:49.091 2015:199:14:15:54.567 ENAB 79.01887864226818 24.3819522857666 1.1503160299143196 0.6500058036897363
51739 51738 553618048.276 553632470.0266168 2015:199:14:46:20.092 2015:199:18:46:41.843 ENAB 65.72586403652758 29.510665893554688 2.566007590781171 0.6556184141941056
51738 17203 553634132.5769999 553643024.4522111 2015:199:19:14:24.393 2015:199:21:42:36.268 ENAB 75.79160344485273 13.900970458984375 4.276611452968896 0.8540280647533928
17203 17453 553644841.777 553738162.9075682 2015:199:22:12:53.593 2015:201:00:08:14.724 ENAB 152.12668310678126 38.088165283203125 8.221017924327308 0.9399083394713232
17453 16703 553740986.783 553751120.9582978 2015:201:00:55:18.599 2015:201:03:44:12.774 ENAB 52.76529475948209 2.1069746017456055 1.2600003631819139 0.5705167419589003
16703 17685 553752565.1830001 553762091.5339156 2015:201:04:08:16.999 2015:201:06:47:03.350 ENAB 84.0259398572141 9.017742156982422 2.05894342481452 0.6296699803602326
17685 17444 553763959.084 553774142.4595942 2015:201:07:18:10.900 2015:201:10:07:54.276 ENAB 111.26263297424688 30.779306411743164 9.747996221111856 0.7914329859944088
17444 17686 553776410.785 553781556.2850116 2015:201:10:45:42.601 2015:201:12:11:28.101 ENAB 112.52500653523667 6.26908016204834 0.6825570296274692 0.6611234431221463
17686 17100 553783803.085 553793986.4607117 2015:201:12:48:54.901 2015:201:15:38:38.277 ENAB 27.30157300843341 13.025272369384766 3.9251199347979737 0.6046355333615094
17100 17683 553795065.786 553801566.3361385 2015:201:15:56:37.602 2015:201:17:44:58.152 ENAB 27.47845285882913 15.748115539550781 3.9210940785608823 0.6941022156503541
17683 51737 553802667.186 553817164.7870169 2015:201:18:03:19.002 2015:201:22:04:56.603 ENAB 0.0 5.202480316162109 2.3190161134555627 0.6905689354785997
51736 51735 553819071.2870001 553821876.7122822 2015:201:22:36:43.103 2015:201:23:23:28.528 ENAB 161.3695347173054 35.32255935668945 2.523526742320491 0.5507469130271913
51735 51734 553824815.387 553827959.0626248 2015:202:00:12:27.203 2015:202:01:04:50.879 ENAB 95.97561219538727 36.46909713745117 1.0363442517516743 0.5275197595022132
51734 51733 553830030.5879999 553844979.1885833 2015:202:01:39:22.404 2015:202:05:48:31.005 ENAB 67.32548176184798 22.95477867126465 1.5501205918582972 0.6863961145418022
51733 51732 553846643.7889999 553857734.2893015 2015:202:06:16:15.605 2015:202:09:21:06.105 ENAB 114.3722600377977 17.421993255615234 1.609201212496291 0.7179440604060815
51732 17452 553860022.089 553869939.9899889 2015:202:09:59:13.905 2015:202:12:44:31.806 ENAB 16.978772315426557 5.529061317443848 1.7355849955975196 0.4621575977502173
17452 17684 553870821.49 554009698.7478046 2015:202:12:59:13.306 2015:204:03:33:50.564 ENAB 67.54102820462144 17.690223693847656 2.365397263401529 0.7580943517825803
17684 16704 554011365.398 554026626.6237563 2015:204:04:01:37.214 2015:204:08:15:58.440 ENAB 82.58240286593255 15.488851547241211 2.262175912009079 0.5741880323685664
16704 51731 554028482.8989999 554048233.624971 2015:204:08:46:54.715 2015:204:14:16:05.441 ENAB 0.0 6.121326923370361 1.9096823307985984 0.48843962221906784
51730 51729 554050729.5 554073748.9514054 2015:204:14:57:41.316 2015:204:21:21:20.767 ENAB 54.60596869908633 17.486515045166016 1.4503499625915588 0.539469383948095
51729 51728 554075239.301 554081406.726836 2015:204:21:46:11.117 2015:204:23:28:58.543 ENAB 54.56426912536125 7.366787433624268 1.0209684920789306 0.7609963060509077
51728 51727 554082873.502 554088567.3772385 2015:204:23:53:25.318 2015:205:01:28:19.193 ENAB 0.15769045053926026 0.6843852996826172 2.8433875127053234 0.5885846068942214
51727 17663 554088892.302 554097320.8777306 2015:205:01:33:44.118 2015:205:03:54:12.694 ENAB 111.9387184290641 30.404752731323242 2.061263677678298 0.7544495866151575
17663 16753 554099667.103 554157667.756123 2015:205:04:33:18.919 2015:205:20:39:59.572 ENAB 148.09100488336713 2.212193727493286 1.1129926175254092 0.7428957195527389
16753 17705 554160388.1060001 554220417.2346503 2015:205:21:25:19.922 2015:206:14:05:49.051 ENAB 148.09100488336713 27.77315902709961 0.851648248046015 0.6899665599743865
17705 17714 554223167.31 554233321.9853756 2015:206:14:51:39.126 2015:206:17:40:53.801 ENAB 110.15202579450143 10.59839153289795 1.2636258992136262 0.6098362100147996
17714 17704 554235537.011 554236720.8855666 2015:206:18:17:48.827 2015:206:18:37:32.702 ENAB 0.044905666669414764 1.551192045211792 1.3776920347888046 0.6599884288600016
17704 18351 554237041.711 554266230.6372254 2015:206:18:42:53.527 2015:207:02:49:22.453 ENAB 0.3889868984165607 0.955851674079895 1.5122586679952386 0.7447085959057177
18351 16978 554266553.512 554267740.4623102 2015:207:02:54:45.328 2015:207:03:14:32.278 ENAB 84.3756876857977 32.906063079833984 1.627544782744897 0.6753410850551905
16978 51726 554269644.9120001 554273796.1626506 2015:207:03:46:16.728 2015:207:04:55:27.979 ENAB 0.0 7.95294189453125 1.0869217683713228 0.6054666859144009
51725 51724 554275848.2129999 554279660.1879802 2015:207:05:29:40.029 2015:207:06:33:12.004 ENAB 1.239092922072988 2.4712066650390625 1.2475901066450275 0.49877622088002094
51724 51723 554280022.013 554302166.1142452 2015:207:06:39:13.829 2015:207:12:48:17.930 ENAB 68.37997140961878 21.54875373840332 2.6838788825227606 0.6099032739764011
51723 51722 554303843.014 554310007.3646859 2015:207:13:16:14.830 2015:207:14:58:59.181 ENAB 33.567808024193525 9.910325050354004 0.9918731593712733 0.7692683663828599
51722 51721 554311194.3149999 554316632.9650583 2015:207:15:18:46.131 2015:207:16:49:24.781 ENAB 179.29904396043077 6.05401086807251 1.6539623369536536 0.5885870700395284
51721 16999 554319763.315 554328681.8407354 2015:207:17:41:35.131 2015:207:20:10:13.657 ENAB 75.51024750397548 31.188539505004883 1.8784542444253005 0.5916894254723674
16999 16995 554330546.316 554335970.6161451 2015:207:20:41:18.132 2015:207:22:11:42.432 ENAB 69.45372727737454 10.947606086730957 1.580716214553895 0.844586663706259
16995 17703 554337639.316 554340806.566417 2015:207:22:39:31.132 2015:207:23:32:18.382 ENAB 97.5675958082097 22.86916160583496 2.7886714279701805 0.5827049641432387
17703 16740 554342883.217 554357037.4423292 2015:208:00:06:55.033 2015:208:04:02:49.258 ENAB 29.001236626189403 8.73904037475586 2.1173021469009536 0.7128227428052835
16740 16724 554358147.517 554388618.7191042 2015:208:04:21:19.333 2015:208:12:49:10.535 ENAB 9.261415478296666 2.8799378871917725 1.0793614261843802 0.6834329446405073
16724 16674 554389311.6190001 554419801.2708566 2015:208:13:00:43.435 2015:208:21:28:53.087 ENAB 16.8776780582811 5.896787166595459 1.294793962131293 0.6992020388847051
16674 17711 554420676.6209999 554460100.1731213 2015:208:21:43:28.437 2015:209:08:40:31.989 ENAB 94.12347969158077 13.757040977478027 0.9957035060290692 0.8536712960711522
17711 16705 554462103.023 554463285.8733004 2015:209:09:13:54.839 2015:209:09:33:37.689 ENAB 0.04274247233802251 1.834423303604126 2.057736052141534 0.5023150145202124
16705 18348 554463603.623 554483711.0494887 2015:209:09:38:55.439 2015:209:15:14:02.865 ENAB 0.27352505949567585 0.6966814994812012 1.0813742923959966 0.6826227091250675
18348 17164 554484033.925 554485221.8995737 2015:209:15:19:25.741 2015:209:15:39:13.716 ENAB 74.77478843094237 8.527338027954102 1.0949200514155717 0.5968429736015216
17164 51720 554486957.225 554503149.1505828 2015:209:16:08:09.041 2015:209:20:38:00.967 ENAB 0.0 5.304929733276367 2.254064956481747 0.6540889275862207
51719 51718 554505903.326 554508635.9758916 2015:209:21:23:55.142 2015:209:22:09:27.792 ENAB 95.16037109746547 11.367853164672852 0.9797839971809607 0.6083994665494266
51718 51717 554510651.126 554531077.3271548 2015:209:22:43:02.942 2015:210:04:23:29.143 ENAB 67.5444902256927 26.958791732788086 2.2121754129721656 0.7799416937034005
51717 51717 554532754.227 554538273.8525599 2015:210:04:51:26.043 2015:210:06:23:25.669 ENAB 67.5444902256927 26.958791732788086 1.1276032526038167 1.0431533299300415
51716 51715 554540236.728 554543653.0528626 2015:210:06:56:08.544 2015:210:07:53:04.869 ENAB 68.00612652864076 5.289144515991211 1.4681862749843095 0.510692932883362
51715 17132 554545292.028 554554554.9534763 2015:210:08:20:23.844 2015:210:10:54:46.769 ENAB 62.010927306251446 27.066572189331055 1.6879968181565888 0.6531602608365128
17132 17122 554556165.2290001 554607250.2064427 2015:210:11:21:37.045 2015:211:01:33:02.022 ENAB 91.27622477987038 14.232039451599121 0.8802170754714219 0.5716317269852118
17122 17708 554609215.132 554619397.4821265 2015:211:02:05:46.948 2015:211:04:55:29.298 ENAB 86.79549209765771 33.104881286621094 5.107881002448548 0.7647418172381277
17708 16766 554621347.0320001 554638984.2082291 2015:211:05:27:58.848 2015:211:10:21:56.024 ENAB 11.990179667258621 6.524028301239014 2.3977853242533493 0.7411395846502787
16766 51714 554639747.833 554733794.6635666 2015:211:10:34:39.649 2015:212:12:42:06.480 ENAB 0.0 5.80569314956665 1.4493697208057854 0.7383542850750114
51714 51713 554734302.0389999 554734927.2886304 2015:212:12:50:33.855 2015:212:13:00:59.105 ENAB 9.265152634111733 2.715725898742676 0.7058946954589722 0.43787428953923957
51713 51712 554735618.139 554760069.5150459 2015:212:13:12:29.955 2015:212:20:00:01.331 ENAB 60.590651299639994 21.040193557739258 0.9242874762048837 0.7485049791101891
51712 51711 554761640.84 554767219.9154484 2015:212:20:26:12.656 2015:212:21:59:11.731 ENAB 60.59726020865281 23.555601119995117 1.1608519660662182 1.2718935055297798
51711 51710 554768795.3410001 554773133.1407814 2015:212:22:25:27.157 2015:212:23:37:44.957 ENAB 90.71201185271882 11.091493606567383 1.2437466769899972 0.8109065077379176
51710 17141 554775088.8410001 554784683.8664317 2015:213:00:10:20.657 2015:213:02:50:15.682 ENAB 32.69492358330636 7.399905204772949 1.294809784041058 0.5925713079379734
17141 17712 554785851.341 554816788.9182392 2015:213:03:09:43.157 2015:213:11:45:20.734 ENAB 9.589997908223896 4.731086254119873 0.6562357988451696 0.5831634745150216
17712 16706 554817491.043 554818680.0433458 2015:213:11:57:02.859 2015:213:12:16:51.859 ENAB 0.026504463656804655 2.3053526878356934 2.1108540189363496 0.6833157942230386
16706 18349 554818999.8429999 554848189.7950072 2015:213:12:22:11.659 2015:213:20:28:41.611 ENAB 0.41251288521516244 1.165229320526123 1.895978448355729 0.6164078488646291
18349 17709 554848511.645 554849699.6200923 2015:213:20:34:03.461 2015:213:20:53:51.436 ENAB 94.29475632929851 22.138439178466797 1.306225391361888 0.8568578847890024
17709 51709 554851730.145 554959030.2262484 2015:213:21:27:41.961 2015:215:03:16:02.042 ENAB 0.0 5.044683456420898 1.271699973220214 0.8954551541385474
51708 51707 554960162.851 554963023.6264732 2015:215:03:34:54.667 2015:215:04:22:35.442 ENAB 88.32220961591277 12.686914443969727 0.9502649959766202 0.6053563724604296
51707 51706 554964943.452 554988647.6029161 2015:215:04:54:35.268 2015:215:11:29:39.419 ENAB 62.23442711535614 12.016438484191895 1.289466809157178 0.7434497147935124
51706 51705 554990215.8529999 555003772.5037678 2015:215:11:55:47.669 2015:215:15:41:44.320 ENAB 63.38961540305323 29.46847915649414 1.6561222321168632 0.5221913543198013
51705 17480 555005402.254 555015606.1294342 2015:215:16:08:54.070 2015:215:18:58:57.945 ENAB 3.170376700670216 6.8052849769592285 1.4682621165977692 0.6214343883671846
17480 16984 555016123.754 555117243.0851398 2015:215:19:07:35.570 2015:216:23:12:54.901 ENAB 78.06164102907078 13.866211891174316 1.80101507956624 0.727412310768844
16984 17044 555119029.66 555121814.5853971 2015:216:23:42:41.476 2015:217:00:29:06.401 ENAB 169.46161830624732 29.818584442138672 1.2853654358490045 0.8205269342380596
17044 17713 555124859.861 555129803.4358467 2015:217:01:19:51.677 2015:217:02:42:15.252 ENAB 46.73688948985385 6.841406345367432 1.1555420644890881 0.8650129405599574
17713 16707 555131169.761 555132358.7609905 2015:217:03:05:01.577 2015:217:03:24:50.577 ENAB 0.03567344863187771 1.0537375211715698 1.3515648916024445 0.7145754573500285
16707 18350 555132678.561 555180089.9386771 2015:217:03:30:10.377 2015:217:16:40:21.755 ENAB 0.6611574787148131 1.9549709558486938 1.267057351401334 0.6110121677362907
18350 16574 555180414.864 555181599.763762 2015:217:16:45:46.680 2015:217:17:05:31.580 ENAB 104.42189867084775 28.60362434387207 2.6966726430924903 1.0282037760000076
16574 51704 555183772.7639999 555188923.3891742 2015:217:17:41:44.580 2015:217:19:07:35.205 ENAB 0.0 5.214262962341309 2.068155745844227 0.6999813851885389
51703 51702 555191148.6639999 555228088.6413786 2015:217:19:44:40.480 2015:218:06:00:20.457 ENAB 121.65101084558948 15.827913284301758 1.4519862639740562 0.7951729035155822
51702 16734 555230467.6669999 555239831.0420395 2015:218:06:39:59.483 2015:218:09:16:02.858 ENAB 40.85623382769489 16.123348236083984 2.0713063882111205 0.6676471420919079
16734 17318 555241201.467 555309511.5709615 2015:218:09:38:53.283 2015:219:04:37:23.387 ENAB 11.815442884124428 3.7465660572052 6.498261019504514 1.4161205533592542
17318 17710 555310270.071 555320459.5965778 2015:219:04:50:01.887 2015:219:07:39:51.413 ENAB 109.3797404317575 27.456398010253906 1.8755616751533029 1.0773112591732865
17710 17317 555322697.172 555342847.6478379 2015:219:08:17:08.988 2015:219:13:52:59.464 ENAB 109.31146226856718 47.49793243408203 0.8442012668222231 0.7641262011554105
17317 16749 555345107.773 555365234.6740979 2015:219:14:30:39.589 2015:219:20:06:06.490 ENAB 19.367920645755675 7.4796576499938965 1.5578057365340772 0.7472890468665635
16749 17706 555366165.3740001 555396915.3758812 2015:219:20:21:37.190 2015:220:04:54:07.192 ENAB 11.440997134599455 5.735646724700928 1.4449344046497388 0.8010492928699551
17706 51701 555397665.676 555418680.2271062 2015:220:05:06:37.492 2015:220:10:56:52.043 ENAB 0.0 6.8994669914245605 6.4798109993569595 1.0581047448198204
51700 51699 555420178.777 555427956.4776284 2015:220:11:21:50.593 2015:220:13:31:28.294 ENAB 0.013553562928398103 0.9998689293861389 1.723681696761692 1.340613920156224
51699 17707 555428272.178 555470696.9300342 2015:220:13:36:43.994 2015:221:01:23:48.746 ENAB 17.754707424779546 8.572792053222656 0.9491729427768387 0.7288963234559143
17707 17216 555471666.58 555537677.6088043 2015:221:01:39:58.396 2015:221:20:00:09.425 ENAB 169.07318444989843 58.010345458984375 7.0930656254614215 0.9392492145437308
17216 17208 555540735.184 555575861.9359537 2015:221:20:51:07.000 2015:222:06:36:33.752 ENAB 99.89527873403418 30.98444175720215 3.1674507203946174 0.560937054906634
17208 51697 555577979.586 555644153.5897979 2015:222:07:11:51.402 2015:223:01:34:45.406 ENAB 0.0 5.967922687530518 5.411848088553663 1.1383797515701166
51696 51695 555645969.89 555655824.2404548 2015:223:02:05:01.706 2015:223:04:49:16.056 ENAB 149.6243681988676 3.0801687240600586 2.7871603474172764 0.5404227332709852
51695 51694 555658552.791 555687488.5422373 2015:223:05:34:44.607 2015:223:13:37:00.358 ENAB 179.68776114895908 5.579159259796143 0.9884080466989951 0.6183175771979025
51694 17857 555690631.192 555700125.7679852 2015:223:14:29:23.008 2015:223:17:07:37.584 ENAB 42.898092829868844 7.3301310539245605 2.7607593880168877 0.7803051108144051
17857 18353 555701442.893 555822011.5998573 2015:223:17:29:34.709 2015:225:02:59:03.416 ENAB 87.97762238199878 13.142354965209961 0.9146378146274652 0.7440621881617028
18353 51693 555823926.3 555874771.4278325 2015:225:03:30:58.116 2015:225:17:38:23.244 ENAB 0.0 6.397881031036377 5.84053352260248 1.118596373463252
51692 51691 555876697.403 555886536.378496 2015:225:18:10:29.219 2015:225:20:54:28.194 ENAB 157.6365763607924 21.357648849487305 2.7591314797129107 0.5075005872902937
51691 51690 555889407.404 555913774.7300322 2015:225:21:42:19.220 2015:226:04:28:26.546 ENAB 99.22547686301763 10.630647659301758 1.5795956879196327 0.6007764726764069
51690 16666 555915844.2049999 555925205.5306768 2015:226:05:02:56.021 2015:226:07:38:57.347 ENAB 53.54484586518578 9.263909339904785 1.4083555937708812 0.7477521388199324
16666 17116 555926664.1060001 555977588.1586313 2015:226:08:03:15.922 2015:226:22:11:59.975 ENAB 64.3934582324375 13.859251976013184 1.2371520434687266 0.6691380306688014
17116 16362 555979193.309 556074376.8640912 2015:226:22:38:45.125 2015:228:01:05:08.680 ENAB 95.95696861981675 12.846953392028809 1.2582238257260856 0.7102232962666821
16362 16663 556076400.214 556086585.6397799 2015:228:01:38:52.030 2015:228:04:28:37.456 ENAB 99.04698685802059 35.108116149902344 1.8611712186266114 0.5574666745176571
16663 51689 556088696.115 556103595.5157396 2015:228:05:03:47.931 2015:228:09:12:07.332 ENAB 0.0 6.246163845062256 4.1711690686329215 0.7092337262325916
51688 51687 556105670.1159999 556115516.2664121 2015:228:09:46:41.932 2015:228:12:30:48.082 ENAB 136.85923205100408 15.99366569519043 0.8701022302368843 0.6351135324268385
51687 16741 556118093.117 556156164.6937056 2015:228:13:13:44.933 2015:228:23:48:16.510 ENAB 42.02787734850181 12.101619720458984 1.4453429472205963 0.8432301112849577
16741 17003 556157539.219 556188193.8955128 2015:229:00:11:11.035 2015:229:08:42:05.712 ENAB 155.2296655290093 8.465368270874023 1.1582254990299556 0.9310703836988615
17003 16965 556191003.421 556193594.6208175 2015:229:09:28:55.237 2015:229:10:12:06.437 ENAB 151.365344784557 11.234880447387695 2.1292719450321695 0.9260641637381121
16965 17494 556196366.2210001 556221542.2723945 2015:229:10:58:18.037 2015:229:17:57:54.088 ENAB 75.79290206965904 30.19274139404297 0.7043367532382998 0.7052701849454187
17494 17067 556223336.022 556283483.0258901 2015:229:18:27:47.838 2015:230:11:10:14.842 ENAB 143.31353990754965 12.223129272460938 6.264978099532747 1.0118247001414309
17067 51685 556286139.826 556329932.9534947 2015:230:11:54:31.642 2015:231:00:04:24.769 ENAB 0.0 5.8199591636657715 1.8341352104653204 0.4246638193742067
51684 51683 556332908.529 556347732.0794986 2015:231:00:54:00.345 2015:231:05:01:03.895 ENAB 53.25861412542687 3.5990869998931885 1.5641348793850152 0.6352487493491659
51683 51682 556349181.4300001 556373874.7059733 2015:231:05:25:13.246 2015:231:12:16:46.522 ENAB 90.64961181068158 2.4352850914001465 2.024769225305282 0.6564400349562088
51682 17373 556375831.431 556385246.0566148 2015:231:12:49:23.247 2015:231:15:26:17.873 ENAB 45.18607487639379 9.166478157043457 1.9240720331863694 0.5994225100282202
17373 17375 556386589.832 556388780.256814 2015:231:15:48:41.648 2015:231:16:25:12.073 ENAB 0.033048899743191085 0.7272930145263672 0.5477332425502035 0.43250160026839024
17375 17239 556389140.032 556391326.3569577 2015:231:16:31:11.848 2015:231:17:07:38.173 ENAB 77.50664943948314 21.986770629882812 0.5905056154199786 0.4832502557737411
17239 16736 556393125.232 556473289.4615812 2015:231:17:37:37.048 2015:232:15:53:41.278 ENAB 36.65377648569918 13.602971076965332 0.9011728554034109 0.5801140931209999
16736 17554 556474522.537 556519703.5141997 2015:232:16:14:14.353 2015:233:04:47:15.330 ENAB 125.16058806969517 28.959871292114258 1.2289848689478202 0.7642749592800316
17554 51681 556522148.139 556560753.7415156 2015:233:05:27:59.955 2015:233:16:11:25.558 ENAB 0.0 5.474000930786133 2.8227172775360723 0.569034206127232
51680 51679 556563554.042 556582348.442734 2015:233:16:58:05.858 2015:233:22:11:20.259 ENAB 143.96334371257666 15.621939659118652 1.560925766863564 0.5627819985787998
51679 51678 556585021.643 556601024.9687878 2015:233:22:55:53.459 2015:234:03:22:36.785 ENAB 0.4428899796613478 0.9945045113563538 1.511399279786747 0.6539849760069812
51678 17217 556601343.7440001 556610568.7443262 2015:234:03:27:55.560 2015:234:06:01:40.560 ENAB 54.10409146086424 7.140589237213135 2.2769317244591756 0.5192493673743449
17217 17607 556612098.044 556664932.6973938 2015:234:06:27:09.860 2015:234:21:07:44.513 ENAB 84.56308126982002 5.29363489151001 1.1252057549029009 0.6652146369617635
17607 16983 556666800.247 556686989.6736383 2015:234:21:38:52.063 2015:235:03:15:21.490 ENAB 171.8093059638886 47.32845687866211 1.225343724866638 0.5902043678714085
